original_record_row_id,extract_id,id_registro,id_muestra_original,xy_group_id,xy_year_group_id,xy_class_group_id,Longitud,Latitud,Pais_es,Pais_cod3,Fuente,id_fuente,Año,Clase,GranClase,nombre_clase,nombre_gran_clase,n_records_extract_unit,s2_n_month_rows,s2_year_ref,s2_year_extraction,s2yr_months_obs,s2yr_months_zero_obs,s2yr_obs_total,s2yr_obs_mean,s2yr_obs_median,s2yr_cloudprob_median,s2yr_cloudprob_mean,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi_min,s2yr_ndvi_max,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndvi8a_min,s2yr_ndvi8a_max,s2yr_ndre_mean,s2yr_ndre_median,s2yr_ndre_min,s2yr_ndre_max,n_records_same_extract_id,n_unique_class_code_extract_unit,n_unique_class_group_code_extract_unit,class_codes_extract_unit,class_names_extract_unit,class_group_codes_extract_unit,class_group_names_extract_unit,flag_context_multiple_records_extract_unit,flag_context_multiple_class_code,flag_context_multiple_class_group_code,flag_context_thematic_conflict,audit_country,audit_country_code,audit_source,audit_source_id,audit_year,audit_class_code,audit_class_group_code,audit_class_name,audit_class_group_name,expected_signal_group,flag_no_spectral_data,flag_low_months_obs,flag_low_total_obs,flag_high_cloudprob,class_rule_alert_level,class_rule_reason,flag_class_rule_high,flag_class_rule_medium,flag_class_rule_triggered,flag_ndvi_rare_by_class_year,flag_ndre_rare_by_class_year,ndvi_class_iqr_low,ndvi_class_iqr_high,ndre_class_iqr_low,ndre_class_iqr_high,flag_rare_spectral_value,flag_conflict_and_rare,flag_conflict_and_class_rule,spectral_alert_count,spectral_alert_level,recommended_action,main_alert_reason,flag_spectral_class_review,flag_spectral_priority,audit_scope,audit_interpretation
1,S2SR_llenado_SRC10_000007589,SRC10_0000001,604,SRC10_CRI_2021__XY__3466cc740e3d,SRC10_CRI_2021__XYY__25baa32fc595,SRC10_CRI_2021__XYC__c82502116774,-85.540825,10.167554,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,35,2.9166666666666665,3.0,3.0,6.416666666666667,0.5429495251159019,0.5546833878355795,0.3653582212462256,0.7085972850678732,0.5783778377460186,0.5833856278089142,0.4093891973750631,0.7618343195266272,0.39374792634303285,0.4016922304215122,0.2702456778889899,0.541747572815534,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
2,S2SR_llenado_SRC10_000002569,SRC10_0000002,605,SRC10_CRI_2021__XY__df505f65ab4b,SRC10_CRI_2021__XYY__2debe7bdcd1c,SRC10_CRI_2021__XYC__fe7ba00c1291,-85.691296,10.167468,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,39,3.25,3.0,3.0,6.333333333333333,0.6166812118863086,0.6525881219845238,0.3591874422899354,0.7705667276051188,0.6487381635170286,0.6858556395332783,0.4128595600676819,0.7864738409187579,0.48068778186941535,0.512174066974589,0.2836185819070904,0.6003048199657078,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3,S2SR_llenado_SRC10_000007345,SRC10_0000003,606,SRC10_CRI_2021__XY__1b2fe40dcfbd,SRC10_CRI_2021__XYY__3040c4f6ffd1,SRC10_CRI_2021__XYC__2aaf9a939cac,-85.546768,10.170073,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,37,3.0833333333333335,3.5,2.75,7.5,0.5676323818768767,0.5788522998357248,0.316193510210944,0.7598719316969051,0.5940438174172861,0.6248007978943062,0.3438207569513523,0.7787610619469028,0.4275901374816839,0.4411393624823387,0.2150180663890398,0.5578040904198062,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
4,S2SR_llenado_SRC10_000007657,SRC10_0000004,607,SRC10_CRI_2021__XY__24aafce5832a,SRC10_CRI_2021__XYY__0b64fb65c893,SRC10_CRI_2021__XYC__4a48b8b95d83,-85.539242,10.168768,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,35,2.9166666666666665,3.0,2.5,4.5,0.6471290978882643,0.689042002060213,0.4106029106029106,0.8043567612001643,0.6675000032245793,0.7087167252999049,0.4468582106984349,0.8193205541848547,0.43369727604825875,0.4586085749182772,0.2729262420660976,0.5648057460006529,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
5,S2SR_llenado_SRC10_000008383,SRC10_0000005,608,SRC10_CRI_2021__XY__c3aa1daf78f6,SRC10_CRI_2021__XYY__65e8db30664b,SRC10_CRI_2021__XYC__51654e0430f0,-85.524773,10.168804,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,35,2.9166666666666665,3.0,2.0,7.708333333333333,0.7319944789719611,0.7498292816306855,0.5388925510876732,0.8506677458518819,0.7522791440961717,0.7669106692643969,0.5796905512993841,0.8651562214507582,0.523719406801638,0.5508408401513999,0.4243532439387782,0.5975345660503082,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
6,S2SR_llenado_SRC10_000007555,SRC10_0000006,609,SRC10_CRI_2021__XY__74638b9edf8a,SRC10_CRI_2021__XYY__dbf29cbb1dad,SRC10_CRI_2021__XYC__c16b13957625,-85.541733,10.169004,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,32,2.6666666666666665,3.0,1.0,5.958333333333333,0.6947232161113744,0.7495662030545751,0.3229022856266298,0.8430594900849858,0.7222413665606474,0.773589836875066,0.3717620267577569,0.856290531776913,0.5219233262536745,0.5303572727346194,0.2656598818122128,0.6285844333181612,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
7,S2SR_llenado_SRC10_000007999,SRC10_0000007,610,SRC10_CRI_2021__XY__18d439e89a87,SRC10_CRI_2021__XYY__664e645f063f,SRC10_CRI_2021__XYC__2ce788649acc,-85.532176,10.169386,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,38,3.1666666666666665,3.5,3.25,10.291666666666666,0.663131049546072,0.6678182491471378,0.4764241519095371,0.779482761525755,0.674132006210626,0.684385438411065,0.5086103323988785,0.7990189484522385,0.47590842453344534,0.47886669821573974,0.3703413108512374,0.5755389581172654,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8,S2SR_llenado_SRC10_000002594,SRC10_0000008,611,SRC10_CRI_2021__XY__497c76591fb3,SRC10_CRI_2021__XYY__5c8c6f1e9909,SRC10_CRI_2021__XYC__18ac4e6e0cc2,-85.69088,10.168953,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,39,3.25,3.0,1.5,3.5833333333333335,0.7539574581447034,0.7482952073399676,0.6759729314985787,0.8461920119077153,0.7777627933044514,0.7688897779185622,0.7057169215919712,0.8592827961870179,0.5535992887768091,0.5552434390720044,0.477061908908949,0.6210084033613446,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9,S2SR_llenado_SRC10_000007552,SRC10_0000009,612,SRC10_CRI_2021__XY__1732422cdba6,SRC10_CRI_2021__XYY__1b00a4c1c48e,SRC10_CRI_2021__XYC__240c2c16d3c2,-85.542182,10.169739,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,34,2.8333333333333335,3.0,2.5,5.166666666666667,0.4130490442436976,0.42173358937811023,0.2861538461538461,0.5545818251095447,0.4461570789338725,0.46255453211686626,0.3116152802016675,0.5883802816901408,0.3302208090227101,0.3354053262452543,0.2511794678241177,0.4173862982153137,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,medium,Edificaciones con NDVI > 0.40 o NDRE > 0.12,0,1,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,media,Revisar en control de calidad temático/espectral,regla_clase_media: Edificaciones con NDVI > 0.40 o NDRE > 0.12,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
10,S2SR_llenado_SRC10_000002832,SRC10_0000010,613,SRC10_CRI_2021__XY__10b9217f05c9,SRC10_CRI_2021__XYY__4409f53dd579,SRC10_CRI_2021__XYC__6a1f188ee1b1,-85.683372,10.169215,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,37,3.0833333333333335,2.5,0.75,1.125,0.8317801884971185,0.8551263955173951,0.7107988674552141,0.8980372164160081,0.8384437050443113,0.8603786585067184,0.709074025736342,0.9061473486625996,0.5912943386503224,0.6179370207542907,0.4731997834325934,0.6586361780318497,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
11,S2SR_llenado_SRC10_000008019,SRC10_0000011,614,SRC10_CRI_2021__XY__e8baaf3ef5ad,SRC10_CRI_2021__XYY__1e69e1aface7,SRC10_CRI_2021__XYC__ab1bbd8ea305,-85.531796,10.172496,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,32,2.6666666666666665,2.5,2.25,3.8333333333333335,0.6893650648721038,0.7134789937452253,0.4800712410948631,0.8303772976459207,0.7164670029736415,0.7433184867981844,0.5041044665513181,0.8485459257126404,0.5021685599351128,0.5300318491942737,0.336665158735741,0.6065393093313741,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
12,S2SR_llenado_SRC10_000007079,SRC10_0000012,615,SRC10_CRI_2021__XY__bc4cc5540f53,SRC10_CRI_2021__XYY__a5e6417d83ff,SRC10_CRI_2021__XYC__073b59591da1,-85.551978,10.172701,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,33,2.75,2.5,4.0,9.083333333333334,0.5819704145113346,0.5722775780056435,0.5216121495327103,0.6640044064995869,0.6186384362305718,0.6055263269191011,0.5494355646419669,0.6959634165516517,0.45742155048836436,0.44031737060876636,0.4070294784580499,0.5363947561308997,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
13,S2SR_llenado_SRC10_000007083,SRC10_0000013,616,SRC10_CRI_2021__XY__e8afda7847a6,SRC10_CRI_2021__XYY__437eaefb957e,SRC10_CRI_2021__XYC__0f2267bd3acf,-85.551866,10.175208,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,33,2.75,2.5,1.0,6.125,0.5380721063668993,0.5599189463662203,0.2911885689543191,0.7761458597113192,0.5945247307494211,0.6027399084202862,0.3677163401934044,0.7897740784780023,0.40341762995184177,0.412863077159364,0.2308362369337979,0.5573584905660377,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
14,S2SR_llenado_SRC10_000007065,SRC10_0000014,617,SRC10_CRI_2021__XY__f77a57c4e98e,SRC10_CRI_2021__XYY__46d6cfaeeb3d,SRC10_CRI_2021__XYC__5ee74f166798,-85.552423,10.174317,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,35,2.9166666666666665,2.5,3.5,5.791666666666667,0.5352831306349467,0.5586863671035389,0.3976319684262457,0.6256684491978609,0.5814581955925436,0.5976129206058476,0.4541797049620028,0.6728971962616822,0.41092553737193566,0.43019226913736364,0.3221773417964993,0.4884026258205689,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
15,S2SR_llenado_SRC10_000007060,SRC10_0000015,618,SRC10_CRI_2021__XY__a24b5654b6a0,SRC10_CRI_2021__XYY__4de0c56c6765,SRC10_CRI_2021__XYC__279212d49332,-85.552588,10.174989,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,34,2.8333333333333335,2.5,4.25,7.25,0.5323626547944811,0.5255203276713736,0.3782518210197711,0.6757425742574258,0.5695671062399927,0.5703467203628968,0.4145026947574718,0.6945706251351936,0.4339059788046506,0.4511233415829675,0.3080775092532113,0.5515943751237868,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.50 y NDRE > 0.12,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.50 y NDRE > 0.12,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
16,S2SR_llenado_SRC10_000008610,SRC10_0000016,619,SRC10_CRI_2021__XY__f5f21c142e1c,SRC10_CRI_2021__XYY__0dd4b31f1f33,SRC10_CRI_2021__XYC__acee191243f4,-85.52091,10.17587,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,11,1,32,2.6666666666666665,3.0,2.0,3.409090909090909,0.7314682222348773,0.7628216801256954,0.5771823727952812,0.8500751464326034,0.758396703064409,0.7894573796429762,0.621960822319406,0.8635986468695958,0.5294406664203293,0.5601452723062772,0.4045929199716308,0.6102857420901633,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
17,S2SR_llenado_SRC10_000008569,SRC10_0000017,620,SRC10_CRI_2021__XY__65ab34f6c3ab,SRC10_CRI_2021__XYY__b4c7453161b0,SRC10_CRI_2021__XYC__e4766f8e658e,-85.52149,10.176044,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,11,1,32,2.6666666666666665,3.0,2.0,5.136363636363637,0.7774292616013664,0.7774840273187927,0.6708870076633056,0.8648951709266639,0.7919711276945094,0.7924799671255394,0.6889332842760143,0.876372509150061,0.5628047171073393,0.5861818181818181,0.4465501526982421,0.6367103694874852,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
18,S2SR_llenado_SRC10_000007066,SRC10_0000018,621,SRC10_CRI_2021__XY__81569813eb4a,SRC10_CRI_2021__XYY__884bf3027e12,SRC10_CRI_2021__XYC__9f1ec37661fd,-85.552418,10.17598,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,11,1,32,2.6666666666666665,2.5,1.0,1.9090909090909092,0.6980932388540487,0.7209474248771508,0.5835777126099708,0.7965528894896924,0.7196994812444999,0.7382565586580778,0.6005865102639297,0.8226281673541543,0.46368403574057326,0.4760680120150045,0.3782117163412127,0.5585789871504157,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
19,S2SR_llenado_SRC10_000004185,SRC10_0000019,622,SRC10_CRI_2021__XY__6af1b0f1ee52,SRC10_CRI_2021__XYY__cd3d0b9aa0d8,SRC10_CRI_2021__XYC__2fb74a0202b0,-85.622588,10.175641,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,33,2.75,2.5,1.25,4.083333333333333,0.7734033224514941,0.8325678833465813,0.4839241549876339,0.9062114356232004,0.7918284865535409,0.8467262171490431,0.5228658536585366,0.9108358520181132,0.5713412950378427,0.6065829974508683,0.3346693386773547,0.6927966774581376,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
20,S2SR_llenado_SRC10_000008130,SRC10_0000020,623,SRC10_CRI_2021__XY__44de620aca70,SRC10_CRI_2021__XYY__da834d56721d,SRC10_CRI_2021__XYC__565f7834f81d,-85.529135,10.177436,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,37,3.0833333333333335,3.0,1.75,2.8333333333333335,0.7820591073131409,0.7876665395499556,0.6742193843655422,0.8672603526085337,0.796011140076608,0.8018979373496763,0.6890848788243916,0.8751073134704341,0.5788796552807304,0.576602694802949,0.4925903332107498,0.6538651657040538,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
